epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681363232883,2023-04-13T08.20.32.883,0.596,0.002,0.004,0.029
1681363232893,2023-04-13T08.20.32.893,0.606,0.004,-0.003,0.049
1681363232903,2023-04-13T08.20.32.903,0.616,0.003,-0.006,0.051
1681363232914,2023-04-13T08.20.32.914,0.627,-0.001,-0.001,0.047
1681363232924,2023-04-13T08.20.32.924,0.637,0.000,0.005,0.043
1681363232934,2023-04-13T08.20.32.934,0.647,0.000,0.008,0.036
1681363232944,2023-04-13T08.20.32.944,0.657,0.000,0.002,0.026
1681363232955,2023-04-13T08.20.32.955,0.668,0.001,0.005,0.018
1681363232965,2023-04-13T08.20.32.965,0.678,0.001,-0.003,0.009
1681363232974,2023-04-13T08.20.32.974,0.687,0.005,-0.007,0.013
1681363232984,2023-04-13T08.20.32.984,0.697,0.007,-0.005,0.026
1681363232994,2023-04-13T08.20.32.994,0.707,0.004,0.004,0.040
1681363233004,2023-04-13T08.20.33.004,0.717,0.003,-0.001,0.041
1681363233015,2023-04-13T08.20.33.015,0.728,0.004,-0.001,0.047
1681363233025,2023-04-13T08.20.33.025,0.738,0.004,0.006,0.044
1681363233035,2023-04-13T08.20.33.035,0.748,0.003,0.004,0.035
1681363233045,2023-04-13T08.20.33.045,0.758,0.003,0.000,0.025
1681363233056,2023-04-13T08.20.33.056,0.769,0.001,0.000,0.026
1681363233066,2023-04-13T08.20.33.066,0.779,0.003,0.004,0.035
1681363233075,2023-04-13T08.20.33.075,0.788,0.001,0.002,0.036
1681363233086,2023-04-13T08.20.33.086,0.799,-0.001,-0.001,0.040
1681363233095,2023-04-13T08.20.33.095,0.808,0.000,-0.008,0.038
1681363233105,2023-04-13T08.20.33.105,0.818,0.001,-0.006,0.037
1681363233116,2023-04-13T08.20.33.116,0.829,0.002,-0.004,0.029
1681363233126,2023-04-13T08.20.33.126,0.839,0.002,0.003,0.022
1681363233136,2023-04-13T08.20.33.136,0.849,0.004,0.008,0.028
1681363233146,2023-04-13T08.20.33.146,0.859,0.007,0.006,0.031
1681363233157,2023-04-13T08.20.33.157,0.870,0.008,-0.002,0.035
1681363233167,2023-04-13T08.20.33.167,0.880,0.002,-0.002,0.042
1681363233177,2023-04-13T08.20.33.177,0.890,0.002,0.001,0.047
1681363233186,2023-04-13T08.20.33.186,0.899,0.000,0.005,0.046
1681363233196,2023-04-13T08.20.33.196,0.909,0.002,0.011,0.047
1681363233207,2023-04-13T08.20.33.207,0.920,-0.001,0.012,0.028
1681363233217,2023-04-13T08.20.33.217,0.930,0.000,0.004,0.016
1681363233227,2023-04-13T08.20.33.227,0.940,0.002,0.000,0.013
1681363233237,2023-04-13T08.20.33.237,0.950,0.001,0.001,0.012
1681363233248,2023-04-13T08.20.33.248,0.961,0.001,-0.007,0.030
1681363233258,2023-04-13T08.20.33.258,0.971,0.004,-0.005,0.048
1681363233268,2023-04-13T08.20.33.268,0.981,0.007,0.006,0.054
1681363233278,2023-04-13T08.20.33.278,0.991,0.005,0.011,0.045
1681363233289,2023-04-13T08.20.33.289,1.002,0.002,0.008,0.022
1681363233297,2023-04-13T08.20.33.297,1.010,0.000,0.010,0.008
1681363233308,2023-04-13T08.20.33.308,1.021,-0.001,0.007,0.015
1681363233318,2023-04-13T08.20.33.318,1.031,0.000,0.000,0.033
1681363233328,2023-04-13T08.20.33.328,1.041,-0.002,-0.001,0.043
1681363233338,2023-04-13T08.20.33.338,1.051,-0.001,0.000,0.042
1681363233349,2023-04-13T08.20.33.349,1.062,-0.003,0.001,0.040
1681363233359,2023-04-13T08.20.33.359,1.072,-0.001,0.001,0.021
1681363233369,2023-04-13T08.20.33.369,1.082,-0.001,0.004,0.011
1681363233379,2023-04-13T08.20.33.379,1.092,0.001,0.006,0.010
1681363233390,2023-04-13T08.20.33.390,1.103,0.004,0.011,0.028
1681363233400,2023-04-13T08.20.33.400,1.113,0.005,0.013,0.050
1681363233410,2023-04-13T08.20.33.410,1.123,0.007,0.017,0.055
1681363233419,2023-04-13T08.20.33.419,1.132,0.009,0.009,0.041
1681363233429,2023-04-13T08.20.33.429,1.142,0.011,-0.005,0.019
1681363233439,2023-04-13T08.20.33.439,1.152,0.015,-0.001,0.010
1681363233450,2023-04-13T08.20.33.450,1.163,0.016,0.003,0.010
1681363233460,2023-04-13T08.20.33.460,1.173,0.015,-0.002,0.009
1681363233470,2023-04-13T08.20.33.470,1.183,0.011,-0.006,0.006
1681363233480,2023-04-13T08.20.33.480,1.193,0.014,-0.002,0.024
1681363233491,2023-04-13T08.20.33.491,1.204,0.018,0.001,0.039
1681363233501,2023-04-13T08.20.33.501,1.214,0.018,-0.006,0.043
1681363233510,2023-04-13T08.20.33.510,1.223,0.018,-0.010,0.038
1681363233520,2023-04-13T08.20.33.520,1.233,0.016,-0.010,0.018
1681363233530,2023-04-13T08.20.33.530,1.243,0.014,-0.006,0.001
1681363233541,2023-04-13T08.20.33.541,1.254,0.013,-0.005,0.002
1681363233551,2023-04-13T08.20.33.551,1.264,0.008,0.007,0.018
1681363233561,2023-04-13T08.20.33.561,1.274,0.005,0.004,0.031
1681363233571,2023-04-13T08.20.33.571,1.284,0.003,-0.012,0.039
1681363233582,2023-04-13T08.20.33.582,1.295,0.002,-0.018,0.033
1681363233592,2023-04-13T08.20.33.592,1.305,-0.003,-0.026,0.020
1681363233602,2023-04-13T08.20.33.602,1.315,0.000,-0.028,0.024
1681363233612,2023-04-13T08.20.33.612,1.325,-0.002,-0.031,0.033
1681363233621,2023-04-13T08.20.33.621,1.334,-0.004,-0.024,0.047
1681363233631,2023-04-13T08.20.33.631,1.344,-0.010,-0.017,0.059
1681363233642,2023-04-13T08.20.33.642,1.355,-0.013,-0.020,0.059
1681363233653,2023-04-13T08.20.33.653,1.366,-0.014,-0.026,0.048
1681363233662,2023-04-13T08.20.33.662,1.375,-0.018,-0.023,0.053
1681363233672,2023-04-13T08.20.33.672,1.385,-0.021,-0.007,0.064
1681363233683,2023-04-13T08.20.33.683,1.396,-0.020,-0.002,0.069
1681363233693,2023-04-13T08.20.33.693,1.406,-0.018,0.017,0.077
1681363233703,2023-04-13T08.20.33.703,1.416,-0.014,0.024,0.068
1681363233713,2023-04-13T08.20.33.713,1.426,-0.006,0.026,0.058
1681363233724,2023-04-13T08.20.33.724,1.437,0.002,0.027,0.050
1681363233734,2023-04-13T08.20.33.734,1.447,0.009,0.020,0.030
1681363233743,2023-04-13T08.20.33.743,1.456,0.015,-0.002,0.002
1681363233753,2023-04-13T08.20.33.753,1.466,0.021,-0.008,-0.001
1681363233763,2023-04-13T08.20.33.763,1.476,0.023,0.011,0.010
1681363233773,2023-04-13T08.20.33.773,1.486,0.021,0.010,0.014
1681363233784,2023-04-13T08.20.33.784,1.497,0.017,0.006,0.009
1681363233794,2023-04-13T08.20.33.794,1.507,0.017,0.019,0.009
1681363233804,2023-04-13T08.20.33.804,1.517,0.009,0.018,-0.001
1681363233814,2023-04-13T08.20.33.814,1.527,0.008,0.013,0.002
1681363233825,2023-04-13T08.20.33.825,1.538,0.011,0.012,0.006
1681363233835,2023-04-13T08.20.33.835,1.548,0.012,0.010,0.015
1681363233844,2023-04-13T08.20.33.844,1.557,0.012,0.006,0.035
1681363233854,2023-04-13T08.20.33.854,1.567,0.010,-0.001,0.046
1681363233864,2023-04-13T08.20.33.864,1.577,0.010,-0.011,0.041
1681363233875,2023-04-13T08.20.33.875,1.588,0.005,-0.013,0.033
1681363233885,2023-04-13T08.20.33.885,1.598,0.006,-0.005,0.039
1681363233895,2023-04-13T08.20.33.895,1.608,0.001,0.003,0.034
1681363233905,2023-04-13T08.20.33.905,1.618,0.001,-0.001,0.021
1681363233916,2023-04-13T08.20.33.916,1.629,0.002,0.007,0.037
1681363233926,2023-04-13T08.20.33.926,1.639,0.005,0.009,0.061
1681363233936,2023-04-13T08.20.33.936,1.649,0.002,-0.003,0.061
1681363233946,2023-04-13T08.20.33.946,1.659,0.003,-0.002,0.069
1681363233955,2023-04-13T08.20.33.955,1.668,0.000,0.012,0.062
1681363233965,2023-04-13T08.20.33.965,1.678,0.000,0.023,0.044
1681363233977,2023-04-13T08.20.33.977,1.690,0.001,0.038,0.035
1681363233986,2023-04-13T08.20.33.986,1.699,0.004,0.038,0.025
1681363233996,2023-04-13T08.20.33.996,1.709,0.003,0.030,0.011
1681363234006,2023-04-13T08.20.34.006,1.719,0.008,0.005,0.005
1681363234017,2023-04-13T08.20.34.017,1.730,0.006,-0.013,0.004
1681363234027,2023-04-13T08.20.34.027,1.740,0.007,-0.017,0.009
1681363234037,2023-04-13T08.20.34.037,1.750,0.008,-0.023,0.024
1681363234047,2023-04-13T08.20.34.047,1.760,0.010,-0.008,0.050
1681363234058,2023-04-13T08.20.34.058,1.771,0.008,0.023,0.072
1681363234066,2023-04-13T08.20.34.066,1.779,0.004,0.020,0.063
1681363234077,2023-04-13T08.20.34.077,1.790,0.006,0.008,0.057
1681363234087,2023-04-13T08.20.34.087,1.800,0.011,0.000,0.069
1681363234097,2023-04-13T08.20.34.097,1.810,0.001,0.009,0.041
1681363234107,2023-04-13T08.20.34.107,1.820,0.001,0.000,0.036
1681363234118,2023-04-13T08.20.34.118,1.831,0.006,-0.015,0.024
1681363234128,2023-04-13T08.20.34.128,1.841,-0.001,-0.029,0.025
1681363234138,2023-04-13T08.20.34.138,1.851,0.001,-0.035,0.018
1681363234148,2023-04-13T08.20.34.148,1.861,0.003,-0.024,0.020
1681363234159,2023-04-13T08.20.34.159,1.872,0.004,-0.015,0.027
1681363234169,2023-04-13T08.20.34.169,1.882,0.000,0.007,0.032
1681363234178,2023-04-13T08.20.34.178,1.891,0.001,0.022,0.030
1681363234188,2023-04-13T08.20.34.188,1.901,-0.001,0.021,0.012
1681363234198,2023-04-13T08.20.34.198,1.911,0.003,0.016,-0.004
1681363234209,2023-04-13T08.20.34.209,1.922,0.005,0.009,-0.012
1681363234219,2023-04-13T08.20.34.219,1.932,0.008,0.009,-0.005
1681363234229,2023-04-13T08.20.34.229,1.942,0.015,0.008,0.013
1681363234239,2023-04-13T08.20.34.239,1.952,0.018,0.001,0.029
1681363234250,2023-04-13T08.20.34.250,1.963,0.017,-0.008,0.033
1681363234260,2023-04-13T08.20.34.260,1.973,0.018,-0.013,0.055
1681363234270,2023-04-13T08.20.34.270,1.983,0.014,0.000,0.064
1681363234279,2023-04-13T08.20.34.279,1.992,0.008,0.013,0.050
1681363234289,2023-04-13T08.20.34.289,2.002,0.009,0.022,0.026
1681363234301,2023-04-13T08.20.34.301,2.014,0.005,0.029,0.013
1681363234310,2023-04-13T08.20.34.310,2.023,-0.001,0.039,0.015
1681363234320,2023-04-13T08.20.34.320,2.033,-0.001,0.044,0.038
1681363234330,2023-04-13T08.20.34.330,2.043,-0.003,0.035,0.043
1681363234340,2023-04-13T08.20.34.340,2.053,-0.025,-0.028,-0.007
1681363234351,2023-04-13T08.20.34.351,2.064,0.002,0.049,0.030
1681363234361,2023-04-13T08.20.34.361,2.074,-0.018,0.001,0.018
1681363234371,2023-04-13T08.20.34.371,2.084,-0.008,-0.010,0.030
1681363234381,2023-04-13T08.20.34.381,2.094,0.004,0.010,0.055
1681363234390,2023-04-13T08.20.34.390,2.103,0.002,-0.009,0.043
1681363234400,2023-04-13T08.20.34.400,2.113,0.008,-0.007,0.044
1681363234411,2023-04-13T08.20.34.411,2.124,0.009,0.012,0.051
1681363234421,2023-04-13T08.20.34.421,2.134,0.012,0.020,0.023
1681363234431,2023-04-13T08.20.34.431,2.144,0.015,-0.005,0.005
1681363234441,2023-04-13T08.20.34.441,2.154,0.008,-0.012,0.018
1681363234452,2023-04-13T08.20.34.452,2.165,0.019,0.016,0.049
1681363234462,2023-04-13T08.20.34.462,2.175,0.024,0.041,0.058
1681363234472,2023-04-13T08.20.34.472,2.185,0.006,0.017,0.039
1681363234482,2023-04-13T08.20.34.482,2.195,-0.003,0.009,0.017
1681363234493,2023-04-13T08.20.34.493,2.206,-0.004,0.006,0.013
1681363234503,2023-04-13T08.20.34.503,2.216,0.004,0.001,0.025
1681363234512,2023-04-13T08.20.34.512,2.225,0.013,0.003,0.047
1681363234522,2023-04-13T08.20.34.522,2.235,0.009,-0.013,0.035
1681363234532,2023-04-13T08.20.34.532,2.245,0.006,-0.005,0.017
1681363234542,2023-04-13T08.20.34.542,2.255,0.011,0.028,0.039
1681363234553,2023-04-13T08.20.34.553,2.266,0.014,0.024,0.036
1681363234563,2023-04-13T08.20.34.563,2.276,0.013,0.017,0.025
1681363234573,2023-04-13T08.20.34.573,2.286,0.013,0.012,0.027
1681363234584,2023-04-13T08.20.34.584,2.297,0.014,0.000,0.023
1681363234594,2023-04-13T08.20.34.594,2.307,0.013,-0.010,0.020
1681363234604,2023-04-13T08.20.34.604,2.317,0.007,-0.009,0.042
1681363234613,2023-04-13T08.20.34.613,2.326,0.009,0.000,0.062
1681363234625,2023-04-13T08.20.34.625,2.338,0.013,0.007,0.063
1681363234633,2023-04-13T08.20.34.633,2.346,0.007,-0.007,0.057
1681363234644,2023-04-13T08.20.34.644,2.357,0.005,-0.012,0.043
1681363234654,2023-04-13T08.20.34.654,2.367,0.003,-0.013,0.029
1681363234664,2023-04-13T08.20.34.664,2.377,0.000,-0.016,0.021
1681363234674,2023-04-13T08.20.34.674,2.387,-0.007,-0.005,0.035
1681363234685,2023-04-13T08.20.34.685,2.398,-0.006,-0.001,0.040
1681363234695,2023-04-13T08.20.34.695,2.408,-0.002,-0.012,0.045
1681363234705,2023-04-13T08.20.34.705,2.418,-0.002,-0.018,0.046
1681363234715,2023-04-13T08.20.34.715,2.428,0.004,-0.005,0.064
1681363234724,2023-04-13T08.20.34.724,2.437,0.016,-0.009,0.081
1681363234736,2023-04-13T08.20.34.736,2.449,0.021,0.016,0.093
1681363234745,2023-04-13T08.20.34.745,2.458,0.013,0.018,0.076
1681363234755,2023-04-13T08.20.34.755,2.468,0.006,-0.008,0.056
1681363234765,2023-04-13T08.20.34.765,2.478,0.003,-0.008,0.041
1681363234775,2023-04-13T08.20.34.775,2.488,0.005,0.001,0.030
1681363234786,2023-04-13T08.20.34.786,2.499,0.007,0.009,0.039
1681363234796,2023-04-13T08.20.34.796,2.509,0.009,0.008,0.041
1681363234806,2023-04-13T08.20.34.806,2.519,0.007,-0.002,0.043
1681363234816,2023-04-13T08.20.34.816,2.529,0.016,-0.007,0.051
1681363234827,2023-04-13T08.20.34.827,2.540,0.021,-0.016,0.045
1681363234835,2023-04-13T08.20.34.835,2.548,0.027,0.001,0.045
1681363234846,2023-04-13T08.20.34.846,2.559,0.027,-0.005,0.049
1681363234856,2023-04-13T08.20.34.856,2.569,0.029,-0.014,0.041
1681363234866,2023-04-13T08.20.34.866,2.579,0.036,0.027,0.032
1681363234876,2023-04-13T08.20.34.876,2.589,0.036,0.038,0.023
1681363234887,2023-04-13T08.20.34.887,2.600,0.031,0.031,0.011
1681363234897,2023-04-13T08.20.34.897,2.610,0.017,-0.011,-0.012
1681363234907,2023-04-13T08.20.34.907,2.620,0.014,-0.035,-0.031
1681363234917,2023-04-13T08.20.34.917,2.630,0.010,-0.025,-0.045
1681363234928,2023-04-13T08.20.34.928,2.641,0.015,-0.015,-0.050
1681363234938,2023-04-13T08.20.34.938,2.651,0.013,-0.025,-0.055
1681363234948,2023-04-13T08.20.34.948,2.661,0.014,-0.029,-0.040
1681363234957,2023-04-13T08.20.34.957,2.670,0.029,0.013,-0.021
1681363234967,2023-04-13T08.20.34.967,2.680,0.031,0.033,-0.033
1681363234978,2023-04-13T08.20.34.978,2.691,0.023,0.001,-0.035
1681363234988,2023-04-13T08.20.34.988,2.701,0.017,-0.021,-0.028
1681363234998,2023-04-13T08.20.34.998,2.711,0.013,-0.021,-0.021
1681363235008,2023-04-13T08.20.35.008,2.721,0.008,-0.006,-0.015
1681363235019,2023-04-13T08.20.35.019,2.732,0.007,-0.002,-0.006
1681363235029,2023-04-13T08.20.35.029,2.742,0.016,0.027,0.008
1681363235039,2023-04-13T08.20.35.039,2.752,0.011,0.030,0.015
1681363235048,2023-04-13T08.20.35.048,2.761,-0.001,0.017,0.009
1681363235058,2023-04-13T08.20.35.058,2.771,-0.003,-0.006,0.002
1681363235068,2023-04-13T08.20.35.068,2.781,-0.002,-0.022,-0.012
1681363235079,2023-04-13T08.20.35.079,2.792,0.005,-0.016,-0.019
1681363235089,2023-04-13T08.20.35.089,2.802,0.012,-0.008,-0.017
1681363235099,2023-04-13T08.20.35.099,2.812,0.023,-0.002,-0.011
1681363235109,2023-04-13T08.20.35.109,2.822,0.021,0.004,0.003
1681363235120,2023-04-13T08.20.35.120,2.833,0.022,0.016,0.019
1681363235130,2023-04-13T08.20.35.130,2.843,0.023,0.032,0.033
1681363235140,2023-04-13T08.20.35.140,2.853,0.025,0.037,0.045
1681363235150,2023-04-13T08.20.35.150,2.863,0.023,0.040,0.060
1681363235159,2023-04-13T08.20.35.159,2.872,0.024,0.051,0.055
1681363235169,2023-04-13T08.20.35.169,2.882,0.020,0.036,0.036
1681363235180,2023-04-13T08.20.35.180,2.893,0.012,0.007,0.015
1681363235190,2023-04-13T08.20.35.190,2.903,0.015,-0.005,-0.008
1681363235200,2023-04-13T08.20.35.200,2.913,0.019,-0.003,-0.018
1681363235210,2023-04-13T08.20.35.210,2.923,0.024,-0.004,-0.022
1681363235221,2023-04-13T08.20.35.221,2.934,0.025,-0.015,-0.018
1681363235231,2023-04-13T08.20.35.231,2.944,0.025,-0.004,-0.007
1681363235241,2023-04-13T08.20.35.241,2.954,0.026,0.000,-0.007
1681363235251,2023-04-13T08.20.35.251,2.964,0.026,0.005,-0.005
1681363235262,2023-04-13T08.20.35.262,2.975,0.026,0.018,0.004
1681363235272,2023-04-13T08.20.35.272,2.985,0.025,0.018,0.010
1681363235281,2023-04-13T08.20.35.281,2.994,0.025,0.015,0.010
1681363235291,2023-04-13T08.20.35.291,3.004,0.024,0.015,0.013
1681363235301,2023-04-13T08.20.35.301,3.014,0.024,0.022,0.012
1681363235312,2023-04-13T08.20.35.312,3.025,0.023,0.017,0.005
1681363235322,2023-04-13T08.20.35.322,3.035,0.024,0.002,-0.004
1681363235332,2023-04-13T08.20.35.332,3.045,0.022,-0.004,-0.010
1681363235342,2023-04-13T08.20.35.342,3.055,0.023,0.007,-0.007
1681363235353,2023-04-13T08.20.35.353,3.066,0.027,0.013,0.001
1681363235363,2023-04-13T08.20.35.363,3.076,0.027,0.009,0.012
1681363235373,2023-04-13T08.20.35.373,3.086,0.025,0.008,0.020
1681363235382,2023-04-13T08.20.35.382,3.095,0.022,0.007,0.014
1681363235392,2023-04-13T08.20.35.392,3.105,0.022,0.000,0.006
1681363235402,2023-04-13T08.20.35.402,3.115,0.021,0.009,0.008
1681363235413,2023-04-13T08.20.35.413,3.126,0.017,0.010,0.007
1681363235423,2023-04-13T08.20.35.423,3.136,0.019,0.006,0.011
1681363235433,2023-04-13T08.20.35.433,3.146,0.020,0.000,0.009
1681363235443,2023-04-13T08.20.35.443,3.156,0.019,-0.007,0.002
1681363235454,2023-04-13T08.20.35.454,3.167,0.018,-0.010,0.001
1681363235464,2023-04-13T08.20.35.464,3.177,0.023,0.010,-0.001
1681363235474,2023-04-13T08.20.35.474,3.187,0.027,0.016,0.004
1681363235484,2023-04-13T08.20.35.484,3.197,0.028,0.019,0.010
1681363235493,2023-04-13T08.20.35.493,3.206,0.024,0.020,0.011
1681363235503,2023-04-13T08.20.35.503,3.216,0.016,0.011,0.011
1681363235515,2023-04-13T08.20.35.515,3.228,0.015,0.006,0.002
1681363235524,2023-04-13T08.20.35.524,3.237,0.014,0.009,0.001
1681363235534,2023-04-13T08.20.35.534,3.247,0.020,0.008,-0.001
1681363235544,2023-04-13T08.20.35.544,3.257,0.021,0.007,-0.005
1681363235555,2023-04-13T08.20.35.555,3.268,0.024,0.013,-0.006
1681363235565,2023-04-13T08.20.35.565,3.278,0.036,0.015,-0.006
1681363235575,2023-04-13T08.20.35.575,3.288,0.038,0.021,0.003
1681363235585,2023-04-13T08.20.35.585,3.298,0.034,0.032,0.004
1681363235596,2023-04-13T08.20.35.596,3.309,0.020,0.094,0.060
1681363235605,2023-04-13T08.20.35.605,3.318,0.029,0.017,-0.020
1681363235615,2023-04-13T08.20.35.615,3.328,0.030,-0.025,-0.031
1681363235625,2023-04-13T08.20.35.625,3.338,0.023,-0.020,-0.013
1681363235635,2023-04-13T08.20.35.635,3.348,0.017,-0.007,-0.004
1681363235646,2023-04-13T08.20.35.646,3.359,0.015,-0.005,0.004
1681363235656,2023-04-13T08.20.35.656,3.369,0.021,0.006,0.002
1681363235666,2023-04-13T08.20.35.666,3.379,0.024,0.021,0.000
1681363235676,2023-04-13T08.20.35.676,3.389,0.023,0.012,0.009
1681363235687,2023-04-13T08.20.35.687,3.400,0.018,0.008,0.015
1681363235697,2023-04-13T08.20.35.697,3.410,0.016,0.023,0.028
1681363235706,2023-04-13T08.20.35.706,3.419,0.029,0.019,0.028
1681363235716,2023-04-13T08.20.35.716,3.429,0.024,-0.006,0.014
1681363235726,2023-04-13T08.20.35.726,3.439,0.011,-0.012,0.009
1681363235736,2023-04-13T08.20.35.736,3.449,-0.004,-0.070,0.015
1681363235747,2023-04-13T08.20.35.747,3.460,-0.005,0.062,0.006
1681363235757,2023-04-13T08.20.35.757,3.470,0.018,0.026,-0.002
1681363235767,2023-04-13T08.20.35.767,3.480,0.018,0.004,0.001
1681363235777,2023-04-13T08.20.35.777,3.490,0.010,-0.001,-0.022
1681363235788,2023-04-13T08.20.35.788,3.501,0.006,-0.014,-0.008
1681363235798,2023-04-13T08.20.35.798,3.511,0.003,-0.014,0.001
1681363235808,2023-04-13T08.20.35.808,3.521,0.001,-0.002,0.014
1681363235817,2023-04-13T08.20.35.817,3.530,0.006,0.014,0.022
1681363235827,2023-04-13T08.20.35.827,3.540,0.019,0.032,0.022
1681363235839,2023-04-13T08.20.35.839,3.552,0.026,0.029,0.008
1681363235848,2023-04-13T08.20.35.848,3.561,0.022,0.008,-0.007
1681363235858,2023-04-13T08.20.35.858,3.571,0.014,-0.012,-0.009
1681363235868,2023-04-13T08.20.35.868,3.581,0.011,-0.007,-0.014
1681363235878,2023-04-13T08.20.35.878,3.591,0.016,-0.008,-0.024
1681363235889,2023-04-13T08.20.35.889,3.602,0.022,0.011,-0.002
1681363235899,2023-04-13T08.20.35.899,3.612,0.015,0.009,0.003
1681363235909,2023-04-13T08.20.35.909,3.622,0.021,0.022,0.018
1681363235919,2023-04-13T08.20.35.919,3.632,0.023,0.005,0.001
1681363235930,2023-04-13T08.20.35.930,3.643,0.015,-0.009,-0.004
1681363235938,2023-04-13T08.20.35.938,3.651,0.007,-0.021,-0.013
1681363235949,2023-04-13T08.20.35.949,3.662,0.005,-0.023,-0.004
1681363235959,2023-04-13T08.20.35.959,3.672,0.001,0.002,0.017
1681363235969,2023-04-13T08.20.35.969,3.682,0.010,0.032,0.012
1681363235980,2023-04-13T08.20.35.980,3.693,0.020,0.028,0.008
1681363235990,2023-04-13T08.20.35.990,3.703,0.016,0.012,-0.003
1681363236000,2023-04-13T08.20.36.000,3.713,0.019,0.010,-0.016
1681363236010,2023-04-13T08.20.36.010,3.723,0.029,0.017,0.003
