epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1682414909971,2023-04-25T12.28.29.971,0.507,-0.017,-0.051,-0.032
1682414909981,2023-04-25T12.28.29.981,0.517,-0.020,-0.047,-0.028
1682414909991,2023-04-25T12.28.29.991,0.527,-0.019,-0.039,-0.025
1682414910002,2023-04-25T12.28.30.002,0.538,-0.011,-0.035,-0.021
1682414910011,2023-04-25T12.28.30.011,0.547,-0.010,-0.017,-0.007
1682414910022,2023-04-25T12.28.30.022,0.558,-0.012,-0.002,0.007
1682414910031,2023-04-25T12.28.30.031,0.567,-0.013,0.009,0.012
1682414910041,2023-04-25T12.28.30.041,0.577,-0.009,0.013,0.016
1682414910052,2023-04-25T12.28.30.052,0.588,-0.004,0.017,0.015
1682414910062,2023-04-25T12.28.30.062,0.598,-0.011,0.009,0.011
1682414910072,2023-04-25T12.28.30.072,0.608,-0.017,0.002,0.008
1682414910082,2023-04-25T12.28.30.082,0.618,-0.028,0.005,0.000
1682414910093,2023-04-25T12.28.30.093,0.629,-0.028,-0.017,-0.010
1682414910103,2023-04-25T12.28.30.103,0.639,-0.020,-0.026,-0.020
1682414910113,2023-04-25T12.28.30.113,0.649,-0.013,-0.020,-0.023
1682414910122,2023-04-25T12.28.30.122,0.658,0.003,-0.017,-0.023
1682414910132,2023-04-25T12.28.30.132,0.668,0.010,-0.016,-0.020
1682414910142,2023-04-25T12.28.30.142,0.678,0.012,0.006,-0.013
1682414910153,2023-04-25T12.28.30.153,0.689,0.018,0.026,-0.008
1682414910163,2023-04-25T12.28.30.163,0.699,0.021,0.024,-0.001
1682414910173,2023-04-25T12.28.30.173,0.709,0.012,0.029,-0.001
1682414910183,2023-04-25T12.28.30.183,0.719,0.011,0.019,-0.005
1682414910194,2023-04-25T12.28.30.194,0.730,0.008,0.001,-0.011
1682414910204,2023-04-25T12.28.30.204,0.740,-0.001,-0.006,-0.016
1682414910214,2023-04-25T12.28.30.214,0.750,-0.006,-0.001,-0.015
1682414910224,2023-04-25T12.28.30.224,0.760,0.000,0.001,-0.020
1682414910233,2023-04-25T12.28.30.233,0.769,0.007,-0.006,-0.030
1682414910243,2023-04-25T12.28.30.243,0.779,0.019,-0.006,-0.030
1682414910254,2023-04-25T12.28.30.254,0.790,0.029,-0.006,-0.032
1682414910264,2023-04-25T12.28.30.264,0.800,0.043,-0.006,-0.030
1682414910274,2023-04-25T12.28.30.274,0.810,0.046,0.009,-0.020
1682414910284,2023-04-25T12.28.30.284,0.820,0.028,0.003,-0.020
1682414910295,2023-04-25T12.28.30.295,0.831,0.001,-0.011,-0.019
1682414910305,2023-04-25T12.28.30.305,0.841,-0.023,-0.022,-0.018
1682414910315,2023-04-25T12.28.30.315,0.851,-0.031,-0.022,-0.021
1682414910325,2023-04-25T12.28.30.325,0.861,-0.022,-0.020,-0.020
1682414910336,2023-04-25T12.28.30.336,0.872,-0.004,-0.013,-0.019
1682414910346,2023-04-25T12.28.30.346,0.882,0.009,-0.014,-0.017
1682414910355,2023-04-25T12.28.30.355,0.891,0.005,-0.014,-0.011
1682414910365,2023-04-25T12.28.30.365,0.901,-0.011,-0.007,-0.002
1682414910375,2023-04-25T12.28.30.375,0.911,-0.027,-0.010,0.004
1682414910386,2023-04-25T12.28.30.386,0.922,-0.029,-0.007,0.008
1682414910396,2023-04-25T12.28.30.396,0.932,-0.028,-0.009,0.006
1682414910406,2023-04-25T12.28.30.406,0.942,-0.026,-0.029,0.001
1682414910416,2023-04-25T12.28.30.416,0.952,-0.027,-0.034,-0.004
1682414910427,2023-04-25T12.28.30.427,0.963,-0.019,-0.036,-0.006
1682414910437,2023-04-25T12.28.30.437,0.973,-0.013,-0.035,-0.012
1682414910446,2023-04-25T12.28.30.446,0.982,-0.003,-0.018,-0.007
1682414910456,2023-04-25T12.28.30.456,0.992,0.011,-0.007,-0.002
1682414910466,2023-04-25T12.28.30.466,1.002,0.012,0.005,0.000
1682414910476,2023-04-25T12.28.30.476,1.012,0.004,0.007,0.003
1682414910487,2023-04-25T12.28.30.487,1.023,-0.006,0.006,0.002
1682414910497,2023-04-25T12.28.30.497,1.033,-0.016,-0.001,0.001
1682414910507,2023-04-25T12.28.30.507,1.043,-0.019,-0.020,-0.010
1682414910517,2023-04-25T12.28.30.517,1.053,-0.025,-0.019,-0.007
1682414910528,2023-04-25T12.28.30.528,1.064,-0.026,-0.020,0.000
1682414910538,2023-04-25T12.28.30.538,1.074,-0.028,-0.017,-0.002
1682414910548,2023-04-25T12.28.30.548,1.084,-0.026,-0.012,-0.004
1682414910558,2023-04-25T12.28.30.558,1.094,-0.023,-0.004,-0.002
1682414910567,2023-04-25T12.28.30.567,1.103,-0.016,-0.007,-0.006
1682414910577,2023-04-25T12.28.30.577,1.113,-0.013,-0.007,-0.008
1682414910589,2023-04-25T12.28.30.589,1.125,-0.006,-0.004,-0.011
1682414910598,2023-04-25T12.28.30.598,1.134,-0.002,-0.006,-0.024
1682414910608,2023-04-25T12.28.30.608,1.144,0.011,-0.011,-0.037
1682414910618,2023-04-25T12.28.30.618,1.154,0.033,-0.034,-0.050
1682414910629,2023-04-25T12.28.30.629,1.165,0.045,-0.026,-0.045
1682414910639,2023-04-25T12.28.30.639,1.175,0.036,-0.016,-0.039
1682414910649,2023-04-25T12.28.30.649,1.185,0.015,-0.012,-0.030
1682414910659,2023-04-25T12.28.30.659,1.195,0.002,0.006,-0.012
1682414910670,2023-04-25T12.28.30.670,1.206,-0.010,0.020,0.001
1682414910679,2023-04-25T12.28.30.679,1.215,-0.008,0.028,0.008
1682414910689,2023-04-25T12.28.30.689,1.225,0.001,0.030,0.010
1682414910699,2023-04-25T12.28.30.699,1.235,0.011,0.016,0.003
1682414910709,2023-04-25T12.28.30.709,1.245,0.007,0.005,-0.004
1682414910720,2023-04-25T12.28.30.720,1.256,-0.001,-0.015,-0.016
1682414910730,2023-04-25T12.28.30.730,1.266,-0.006,-0.045,-0.024
1682414910740,2023-04-25T12.28.30.740,1.276,-0.025,-0.050,-0.022
1682414910750,2023-04-25T12.28.30.750,1.286,-0.034,-0.040,-0.018
1682414910761,2023-04-25T12.28.30.761,1.297,-0.030,-0.021,-0.011
1682414910771,2023-04-25T12.28.30.771,1.307,-0.014,-0.010,-0.005
1682414910781,2023-04-25T12.28.30.781,1.317,0.005,-0.001,0.003
1682414910790,2023-04-25T12.28.30.790,1.326,0.010,0.006,0.006
1682414910800,2023-04-25T12.28.30.800,1.336,0.002,0.009,0.008
1682414910810,2023-04-25T12.28.30.810,1.346,0.005,0.016,0.017
1682414910821,2023-04-25T12.28.30.821,1.357,-0.001,0.010,0.011
1682414910831,2023-04-25T12.28.30.831,1.367,-0.009,-0.001,0.000
1682414910841,2023-04-25T12.28.30.841,1.377,-0.011,-0.017,-0.010
1682414910851,2023-04-25T12.28.30.851,1.387,-0.018,-0.040,-0.018
1682414910862,2023-04-25T12.28.30.862,1.398,-0.022,-0.028,-0.021
1682414910872,2023-04-25T12.28.30.872,1.408,-0.012,-0.024,-0.025
1682414910882,2023-04-25T12.28.30.882,1.418,-0.001,-0.029,-0.018
1682414910891,2023-04-25T12.28.30.891,1.427,0.002,0.006,-0.006
1682414910901,2023-04-25T12.28.30.901,1.437,0.021,-0.013,-0.033
1682414910913,2023-04-25T12.28.30.913,1.449,0.017,0.001,-0.014
1682414910922,2023-04-25T12.28.30.922,1.458,0.020,0.009,-0.009
1682414910932,2023-04-25T12.28.30.932,1.468,0.005,-0.005,-0.020
1682414910942,2023-04-25T12.28.30.942,1.478,-0.008,-0.026,-0.023
1682414910952,2023-04-25T12.28.30.952,1.488,-0.017,-0.025,-0.024
1682414910963,2023-04-25T12.28.30.963,1.499,-0.016,-0.031,-0.027
1682414910973,2023-04-25T12.28.30.973,1.509,-0.015,-0.026,-0.025
1682414910983,2023-04-25T12.28.30.983,1.519,-0.010,-0.018,-0.021
1682414910993,2023-04-25T12.28.30.993,1.529,-0.006,-0.016,-0.014
1682414911002,2023-04-25T12.28.31.002,1.538,-0.006,-0.010,-0.012
1682414911012,2023-04-25T12.28.31.012,1.548,-0.008,0.004,-0.009
1682414911023,2023-04-25T12.28.31.023,1.559,-0.002,0.006,-0.004
1682414911033,2023-04-25T12.28.31.033,1.569,0.002,-0.001,-0.006
1682414911043,2023-04-25T12.28.31.043,1.579,-0.006,-0.002,-0.009
1682414911054,2023-04-25T12.28.31.054,1.590,-0.010,-0.020,-0.018
1682414911064,2023-04-25T12.28.31.064,1.600,-0.008,-0.020,-0.016
1682414911074,2023-04-25T12.28.31.074,1.610,-0.009,-0.010,-0.013
1682414911084,2023-04-25T12.28.31.084,1.620,0.001,-0.005,-0.011
1682414911095,2023-04-25T12.28.31.095,1.631,0.010,0.005,-0.007
1682414911105,2023-04-25T12.28.31.105,1.641,0.018,0.010,-0.005
1682414911115,2023-04-25T12.28.31.115,1.651,0.017,0.012,-0.005
1682414911124,2023-04-25T12.28.31.124,1.660,0.010,0.017,-0.014
1682414911134,2023-04-25T12.28.31.134,1.670,0.014,0.012,-0.014
1682414911144,2023-04-25T12.28.31.144,1.680,0.013,-0.003,-0.014
1682414911155,2023-04-25T12.28.31.155,1.691,0.003,-0.007,-0.016
1682414911165,2023-04-25T12.28.31.165,1.701,0.002,-0.013,-0.015
1682414911175,2023-04-25T12.28.31.175,1.711,0.001,-0.024,-0.018
1682414911185,2023-04-25T12.28.31.185,1.721,-0.007,-0.009,-0.016
1682414911196,2023-04-25T12.28.31.196,1.732,-0.007,-0.010,-0.015
1682414911206,2023-04-25T12.28.31.206,1.742,-0.012,-0.011,-0.015
1682414911216,2023-04-25T12.28.31.216,1.752,-0.013,-0.020,-0.020
1682414911225,2023-04-25T12.28.31.225,1.761,-0.004,-0.036,-0.026
1682414911235,2023-04-25T12.28.31.235,1.771,-0.006,-0.035,-0.025
1682414911245,2023-04-25T12.28.31.245,1.781,-0.005,-0.033,-0.014
1682414911256,2023-04-25T12.28.31.256,1.792,-0.010,-0.024,-0.007
1682414911266,2023-04-25T12.28.31.266,1.802,-0.010,-0.014,0.004
1682414911276,2023-04-25T12.28.31.276,1.812,-0.012,0.001,0.012
1682414911286,2023-04-25T12.28.31.286,1.822,-0.014,-0.002,0.015
1682414911297,2023-04-25T12.28.31.297,1.833,-0.013,0.003,0.020
1682414911307,2023-04-25T12.28.31.307,1.843,-0.007,0.001,0.020
1682414911317,2023-04-25T12.28.31.317,1.853,-0.004,-0.006,0.017
1682414911327,2023-04-25T12.28.31.327,1.863,-0.008,-0.013,0.011
1682414911336,2023-04-25T12.28.31.336,1.872,-0.013,-0.012,0.003
1682414911348,2023-04-25T12.28.31.348,1.884,-0.019,-0.010,-0.003
1682414911357,2023-04-25T12.28.31.357,1.893,-0.025,-0.011,-0.008
1682414911367,2023-04-25T12.28.31.367,1.903,-0.022,-0.016,-0.013
1682414911377,2023-04-25T12.28.31.377,1.913,-0.017,-0.022,-0.016
1682414911387,2023-04-25T12.28.31.387,1.923,0.004,-0.022,-0.016
1682414911398,2023-04-25T12.28.31.398,1.934,0.013,-0.028,-0.018
1682414911408,2023-04-25T12.28.31.408,1.944,0.002,-0.022,-0.016
1682414911418,2023-04-25T12.28.31.418,1.954,-0.010,-0.006,-0.003
1682414911429,2023-04-25T12.28.31.429,1.965,-0.016,-0.002,-0.004
1682414911439,2023-04-25T12.28.31.439,1.975,-0.010,-0.014,-0.005
1682414911448,2023-04-25T12.28.31.448,1.984,0.004,-0.013,-0.010
1682414911458,2023-04-25T12.28.31.458,1.994,0.010,-0.011,-0.013
1682414911468,2023-04-25T12.28.31.468,2.004,0.018,-0.014,-0.014
1682414911478,2023-04-25T12.28.31.478,2.014,0.014,-0.015,-0.013
1682414911489,2023-04-25T12.28.31.489,2.025,0.003,-0.005,-0.011
1682414911499,2023-04-25T12.28.31.499,2.035,-0.007,0.001,-0.013
1682414911509,2023-04-25T12.28.31.509,2.045,-0.011,0.000,-0.014
1682414911519,2023-04-25T12.28.31.519,2.055,-0.010,-0.004,-0.014
1682414911530,2023-04-25T12.28.31.530,2.066,-0.018,-0.023,-0.021
1682414911540,2023-04-25T12.28.31.540,2.076,-0.018,-0.007,-0.019
1682414911550,2023-04-25T12.28.31.550,2.086,-0.006,-0.004,-0.017
1682414911560,2023-04-25T12.28.31.560,2.096,0.010,-0.004,-0.013
1682414911569,2023-04-25T12.28.31.569,2.105,0.013,0.020,-0.007
1682414911579,2023-04-25T12.28.31.579,2.115,0.012,0.010,-0.011
1682414911590,2023-04-25T12.28.31.590,2.126,0.011,-0.002,-0.015
1682414911600,2023-04-25T12.28.31.600,2.136,0.013,-0.001,-0.020
1682414911610,2023-04-25T12.28.31.610,2.146,0.018,-0.013,-0.024
1682414911620,2023-04-25T12.28.31.620,2.156,0.040,-0.013,-0.027
1682414911631,2023-04-25T12.28.31.631,2.167,0.050,-0.007,-0.027
1682414911641,2023-04-25T12.28.31.641,2.177,0.025,0.002,-0.017
1682414911651,2023-04-25T12.28.31.651,2.187,-0.017,0.022,-0.004
1682414911660,2023-04-25T12.28.31.660,2.196,-0.046,0.017,0.011
1682414911670,2023-04-25T12.28.31.670,2.206,-0.066,-0.009,0.017
1682414911680,2023-04-25T12.28.31.680,2.216,-0.085,-0.021,0.022
1682414911691,2023-04-25T12.28.31.691,2.227,-0.085,-0.011,0.019
1682414911701,2023-04-25T12.28.31.701,2.237,-0.046,-0.008,0.008
1682414911711,2023-04-25T12.28.31.711,2.247,-0.010,-0.029,-0.006
1682414911721,2023-04-25T12.28.31.721,2.257,0.009,-0.041,-0.023
1682414911732,2023-04-25T12.28.31.732,2.268,0.013,-0.042,-0.026
1682414911742,2023-04-25T12.28.31.742,2.278,0.004,-0.019,-0.029
1682414911752,2023-04-25T12.28.31.752,2.288,-0.018,-0.019,-0.025
1682414911762,2023-04-25T12.28.31.762,2.298,-0.007,-0.026,-0.045
1682414911771,2023-04-25T12.28.31.771,2.307,0.016,-0.025,-0.044
1682414911782,2023-04-25T12.28.31.782,2.318,0.031,-0.044,-0.056
1682414911792,2023-04-25T12.28.31.792,2.328,0.031,-0.038,-0.050
1682414911804,2023-04-25T12.28.31.804,2.340,0.015,-0.015,-0.032
1682414911812,2023-04-25T12.28.31.812,2.348,0.000,-0.003,-0.015
1682414911823,2023-04-25T12.28.31.823,2.359,-0.002,0.002,0.002
1682414911833,2023-04-25T12.28.31.833,2.369,-0.007,0.027,0.015
1682414911843,2023-04-25T12.28.31.843,2.379,0.001,0.040,0.019
1682414911853,2023-04-25T12.28.31.853,2.389,0.021,0.029,0.014
1682414911864,2023-04-25T12.28.31.864,2.400,0.037,0.025,0.007
1682414911874,2023-04-25T12.28.31.874,2.410,0.048,0.018,0.002
1682414911884,2023-04-25T12.28.31.884,2.420,0.046,-0.008,-0.011
1682414911893,2023-04-25T12.28.31.893,2.429,0.024,-0.018,-0.008
1682414911903,2023-04-25T12.28.31.903,2.439,-0.013,-0.019,0.000
1682414911913,2023-04-25T12.28.31.913,2.449,-0.048,-0.037,0.004
1682414911924,2023-04-25T12.28.31.924,2.460,-0.073,-0.020,0.012
1682414911934,2023-04-25T12.28.31.934,2.470,-0.077,-0.012,0.014
1682414911944,2023-04-25T12.28.31.944,2.480,-0.062,-0.017,0.011
1682414911954,2023-04-25T12.28.31.954,2.490,-0.044,-0.013,0.013
1682414911965,2023-04-25T12.28.31.965,2.501,-0.019,-0.005,0.015
1682414911975,2023-04-25T12.28.31.975,2.511,-0.007,0.001,0.012
1682414911985,2023-04-25T12.28.31.985,2.521,-0.005,-0.005,0.002
1682414911995,2023-04-25T12.28.31.995,2.531,0.005,-0.008,-0.006
1682414912004,2023-04-25T12.28.32.004,2.540,0.024,-0.025,-0.022
1682414912014,2023-04-25T12.28.32.014,2.550,0.037,-0.053,-0.041
1682414912025,2023-04-25T12.28.32.025,2.561,0.032,-0.044,-0.042
1682414912035,2023-04-25T12.28.32.035,2.571,0.013,-0.043,-0.035
1682414912045,2023-04-25T12.28.32.045,2.581,-0.008,-0.022,-0.022
1682414912055,2023-04-25T12.28.32.055,2.591,-0.015,0.001,-0.010
1682414912066,2023-04-25T12.28.32.066,2.602,-0.009,0.011,0.001
1682414912076,2023-04-25T12.28.32.076,2.612,-0.002,0.028,0.012
1682414912086,2023-04-25T12.28.32.086,2.622,-0.004,0.029,0.008
1682414912096,2023-04-25T12.28.32.096,2.632,-0.002,0.026,0.008
1682414912105,2023-04-25T12.28.32.105,2.641,0.004,0.014,0.008
1682414912116,2023-04-25T12.28.32.116,2.652,0.009,0.002,-0.006
1682414912127,2023-04-25T12.28.32.127,2.663,0.011,-0.021,-0.016
1682414912136,2023-04-25T12.28.32.136,2.672,0.008,-0.027,-0.020
1682414912146,2023-04-25T12.28.32.146,2.682,0.002,-0.026,-0.020
1682414912157,2023-04-25T12.28.32.157,2.693,-0.004,-0.024,-0.019
1682414912167,2023-04-25T12.28.32.167,2.703,-0.002,-0.019,-0.008
1682414912177,2023-04-25T12.28.32.177,2.713,-0.004,-0.006,-0.004
1682414912187,2023-04-25T12.28.32.187,2.723,-0.008,0.003,-0.006
1682414912198,2023-04-25T12.28.32.198,2.734,0.000,-0.004,-0.006
1682414912208,2023-04-25T12.28.32.208,2.744,0.009,0.010,-0.002
1682414912217,2023-04-25T12.28.32.217,2.753,0.017,0.015,-0.002
1682414912227,2023-04-25T12.28.32.227,2.763,0.013,-0.002,-0.011
1682414912237,2023-04-25T12.28.32.237,2.773,0.006,-0.013,-0.015
1682414912247,2023-04-25T12.28.32.247,2.783,-0.005,-0.028,-0.023
1682414912258,2023-04-25T12.28.32.258,2.794,-0.020,-0.049,-0.026
1682414912268,2023-04-25T12.28.32.268,2.804,-0.035,-0.051,-0.026
1682414912278,2023-04-25T12.28.32.278,2.814,-0.040,-0.027,-0.016
1682414912288,2023-04-25T12.28.32.288,2.824,-0.025,-0.018,-0.010
1682414912299,2023-04-25T12.28.32.299,2.835,-0.011,-0.006,-0.009
1682414912309,2023-04-25T12.28.32.309,2.845,0.010,-0.001,-0.004
1682414912319,2023-04-25T12.28.32.319,2.855,0.017,0.004,0.000
1682414912328,2023-04-25T12.28.32.328,2.864,0.007,0.016,0.004
1682414912338,2023-04-25T12.28.32.338,2.874,-0.008,0.004,-0.004
1682414912348,2023-04-25T12.28.32.348,2.884,-0.015,-0.013,-0.006
1682414912359,2023-04-25T12.28.32.359,2.895,-0.024,-0.029,-0.014
1682414912369,2023-04-25T12.28.32.369,2.905,-0.021,-0.040,-0.016
1682414912379,2023-04-25T12.28.32.379,2.915,-0.012,-0.030,-0.018
1682414912389,2023-04-25T12.28.32.389,2.925,0.002,-0.027,-0.015
1682414912400,2023-04-25T12.28.32.400,2.936,0.007,-0.017,-0.014
1682414912410,2023-04-25T12.28.32.410,2.946,0.020,0.006,-0.001
1682414912420,2023-04-25T12.28.32.420,2.956,0.023,0.009,0.004
1682414912430,2023-04-25T12.28.32.430,2.966,0.019,0.017,-0.001
1682414912439,2023-04-25T12.28.32.439,2.975,0.014,0.013,-0.003
1682414912451,2023-04-25T12.28.32.451,2.987,0.006,0.006,-0.007
1682414912460,2023-04-25T12.28.32.460,2.996,-0.012,-0.015,-0.014
1682414912470,2023-04-25T12.28.32.470,3.006,-0.028,-0.046,-0.019
1682414912480,2023-04-25T12.28.32.480,3.016,-0.036,-0.046,-0.019
1682414912491,2023-04-25T12.28.32.491,3.027,-0.032,-0.031,-0.013
1682414912501,2023-04-25T12.28.32.501,3.037,-0.003,-0.008,-0.002
1682414912511,2023-04-25T12.28.32.511,3.047,0.021,-0.016,-0.020
1682414912521,2023-04-25T12.28.32.521,3.057,0.016,0.023,0.003
1682414912532,2023-04-25T12.28.32.532,3.068,0.019,0.019,0.000
1682414912540,2023-04-25T12.28.32.540,3.076,0.013,0.007,-0.008
1682414912551,2023-04-25T12.28.32.551,3.087,0.000,-0.006,-0.013
1682414912561,2023-04-25T12.28.32.561,3.097,-0.014,-0.037,-0.020
1682414912571,2023-04-25T12.28.32.571,3.107,-0.023,-0.043,-0.025
1682414912581,2023-04-25T12.28.32.581,3.117,-0.036,-0.041,-0.021
1682414912592,2023-04-25T12.28.32.592,3.128,-0.036,-0.023,-0.013
1682414912602,2023-04-25T12.28.32.602,3.138,-0.028,-0.013,-0.008
1682414912612,2023-04-25T12.28.32.612,3.148,-0.005,-0.001,-0.010
1682414912622,2023-04-25T12.28.32.622,3.158,0.010,0.005,-0.010
1682414912633,2023-04-25T12.28.32.633,3.169,0.029,0.010,-0.011
1682414912643,2023-04-25T12.28.32.643,3.179,0.033,0.006,-0.014
1682414912653,2023-04-25T12.28.32.653,3.189,0.025,-0.002,-0.018
1682414912662,2023-04-25T12.28.32.662,3.198,0.013,-0.013,-0.018
1682414912672,2023-04-25T12.28.32.672,3.208,-0.006,-0.033,-0.021
1682414912682,2023-04-25T12.28.32.682,3.218,-0.024,-0.031,-0.018
1682414912693,2023-04-25T12.28.32.693,3.229,-0.022,-0.026,-0.015
1682414912703,2023-04-25T12.28.32.703,3.239,-0.011,-0.019,-0.017
1682414912713,2023-04-25T12.28.32.713,3.249,0.000,-0.021,-0.015
1682414912723,2023-04-25T12.28.32.723,3.259,0.007,-0.007,-0.004
1682414912734,2023-04-25T12.28.32.734,3.270,0.012,-0.002,-0.001
1682414912744,2023-04-25T12.28.32.744,3.280,0.013,0.007,0.008
1682414912754,2023-04-25T12.28.32.754,3.290,0.005,0.006,0.003
1682414912764,2023-04-25T12.28.32.764,3.300,-0.006,-0.007,-0.002
1682414912775,2023-04-25T12.28.32.775,3.311,-0.011,-0.018,-0.007
1682414912783,2023-04-25T12.28.32.783,3.319,-0.009,-0.033,-0.016
1682414912794,2023-04-25T12.28.32.794,3.330,0.006,-0.025,-0.014
1682414912804,2023-04-25T12.28.32.804,3.340,0.014,-0.010,-0.012
1682414912814,2023-04-25T12.28.32.814,3.350,0.024,-0.005,-0.009
1682414912824,2023-04-25T12.28.32.824,3.360,0.023,0.008,-0.001
1682414912835,2023-04-25T12.28.32.835,3.371,0.007,0.016,0.006
1682414912845,2023-04-25T12.28.32.845,3.381,-0.001,0.020,0.005
1682414912855,2023-04-25T12.28.32.855,3.391,-0.006,0.011,-0.003
1682414912866,2023-04-25T12.28.32.866,3.402,0.003,0.002,-0.013
1682414912874,2023-04-25T12.28.32.874,3.410,0.004,-0.015,-0.018
1682414912885,2023-04-25T12.28.32.885,3.421,-0.005,-0.028,-0.022
1682414912895,2023-04-25T12.28.32.895,3.431,-0.017,-0.034,-0.025
1682414912905,2023-04-25T12.28.32.905,3.441,-0.025,-0.031,-0.017
1682414912915,2023-04-25T12.28.32.915,3.451,-0.039,-0.026,-0.014
1682414912926,2023-04-25T12.28.32.926,3.462,-0.035,-0.022,-0.013
1682414912936,2023-04-25T12.28.32.936,3.472,-0.019,-0.025,-0.018
1682414912946,2023-04-25T12.28.32.946,3.482,0.000,-0.025,-0.018
1682414912956,2023-04-25T12.28.32.956,3.492,0.009,-0.032,-0.023
1682414912967,2023-04-25T12.28.32.967,3.503,0.000,-0.042,-0.018
1682414912977,2023-04-25T12.28.32.977,3.513,-0.017,-0.031,-0.006
1682414912986,2023-04-25T12.28.32.986,3.522,-0.030,-0.028,-0.007
1682414912996,2023-04-25T12.28.32.996,3.532,-0.031,-0.029,-0.007
1682414913006,2023-04-25T12.28.33.006,3.542,-0.020,-0.040,-0.009
1682414913018,2023-04-25T12.28.33.018,3.554,-0.014,-0.049,-0.008
1682414913027,2023-04-25T12.28.33.027,3.563,-0.024,-0.018,0.007
1682414913037,2023-04-25T12.28.33.037,3.573,-0.033,-0.009,0.015
1682414913047,2023-04-25T12.28.33.047,3.583,-0.037,0.000,0.024
1682414913057,2023-04-25T12.28.33.057,3.593,-0.038,0.007,0.019
