epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1682502524362,2023-04-26T12.48.44.362,0.273,-0.029,0.027,0.042
1682502524372,2023-04-26T12.48.44.372,0.283,-0.045,0.019,0.052
1682502524382,2023-04-26T12.48.44.382,0.293,-0.036,0.016,0.017
1682502524393,2023-04-26T12.48.44.393,0.304,-0.053,0.033,-0.002
1682502524403,2023-04-26T12.48.44.403,0.314,-0.068,0.036,-0.016
1682502524413,2023-04-26T12.48.44.413,0.324,-0.065,0.045,-0.046
1682502524423,2023-04-26T12.48.44.423,0.334,-0.063,0.062,-0.085
1682502524432,2023-04-26T12.48.44.432,0.343,-0.052,0.058,-0.084
1682502524442,2023-04-26T12.48.44.442,0.353,-0.023,0.056,-0.066
1682502524453,2023-04-26T12.48.44.453,0.364,0.002,0.049,-0.034
1682502524463,2023-04-26T12.48.44.463,0.374,0.013,0.043,-0.018
1682502524473,2023-04-26T12.48.44.473,0.384,0.005,0.046,-0.015
1682502524483,2023-04-26T12.48.44.483,0.394,0.026,0.066,0.060
1682502524494,2023-04-26T12.48.44.494,0.405,0.043,0.028,0.052
1682502524504,2023-04-26T12.48.44.504,0.415,0.036,0.013,0.033
1682502524514,2023-04-26T12.48.44.514,0.425,-0.014,0.043,0.040
1682502524524,2023-04-26T12.48.44.524,0.435,0.008,0.016,0.025
1682502524535,2023-04-26T12.48.44.535,0.446,0.032,0.016,0.020
1682502524543,2023-04-26T12.48.44.543,0.454,0.043,0.024,0.009
1682502524554,2023-04-26T12.48.44.554,0.465,0.036,0.015,-0.001
1682502524565,2023-04-26T12.48.44.565,0.476,0.018,0.013,-0.003
1682502524574,2023-04-26T12.48.44.574,0.485,-0.005,0.013,0.017
1682502524584,2023-04-26T12.48.44.584,0.495,-0.026,0.005,0.000
1682502524595,2023-04-26T12.48.44.595,0.506,-0.038,0.004,-0.016
1682502524605,2023-04-26T12.48.44.605,0.516,-0.030,0.005,-0.001
1682502524615,2023-04-26T12.48.44.615,0.526,-0.002,0.011,0.006
1682502524625,2023-04-26T12.48.44.625,0.536,0.023,0.018,-0.023
1682502524636,2023-04-26T12.48.44.636,0.547,0.044,0.022,-0.029
1682502524646,2023-04-26T12.48.44.646,0.557,0.053,0.029,-0.021
1682502524655,2023-04-26T12.48.44.655,0.566,0.037,0.036,-0.026
1682502524665,2023-04-26T12.48.44.665,0.576,0.002,0.044,-0.033
1682502524675,2023-04-26T12.48.44.675,0.586,-0.005,0.037,-0.037
1682502524686,2023-04-26T12.48.44.686,0.597,-0.012,0.036,-0.032
1682502524696,2023-04-26T12.48.44.696,0.607,-0.008,0.036,-0.016
1682502524706,2023-04-26T12.48.44.706,0.617,0.017,0.016,0.017
1682502524716,2023-04-26T12.48.44.716,0.627,0.036,0.019,0.021
1682502524727,2023-04-26T12.48.44.727,0.638,0.044,0.014,0.028
1682502524737,2023-04-26T12.48.44.737,0.648,0.034,0.015,0.016
1682502524747,2023-04-26T12.48.44.747,0.658,0.030,0.009,0.000
1682502524757,2023-04-26T12.48.44.757,0.668,0.009,0.013,-0.001
1682502524768,2023-04-26T12.48.44.768,0.679,-0.012,0.029,-0.008
1682502524776,2023-04-26T12.48.44.776,0.687,-0.010,0.039,-0.024
1682502524787,2023-04-26T12.48.44.787,0.698,0.003,0.040,-0.013
1682502524797,2023-04-26T12.48.44.797,0.708,0.025,0.039,-0.006
1682502524807,2023-04-26T12.48.44.807,0.718,0.033,0.038,-0.013
1682502524817,2023-04-26T12.48.44.817,0.728,0.016,0.033,-0.013
1682502524828,2023-04-26T12.48.44.828,0.739,0.004,0.028,-0.023
1682502524838,2023-04-26T12.48.44.838,0.749,-0.004,0.023,-0.034
1682502524848,2023-04-26T12.48.44.848,0.759,-0.011,0.018,-0.016
1682502524858,2023-04-26T12.48.44.858,0.769,-0.010,0.017,0.001
1682502524869,2023-04-26T12.48.44.869,0.780,0.003,0.022,0.017
1682502524877,2023-04-26T12.48.44.877,0.788,0.017,0.028,0.010
1682502524889,2023-04-26T12.48.44.889,0.800,0.024,0.029,0.009
1682502524898,2023-04-26T12.48.44.898,0.809,0.018,0.028,0.016
1682502524908,2023-04-26T12.48.44.908,0.819,-0.009,0.036,-0.002
1682502524918,2023-04-26T12.48.44.918,0.829,-0.007,0.019,0.000
1682502524929,2023-04-26T12.48.44.929,0.840,-0.019,0.024,-0.009
1682502524939,2023-04-26T12.48.44.939,0.850,-0.016,0.024,-0.011
1682502524949,2023-04-26T12.48.44.949,0.860,0.004,0.022,-0.001
1682502524959,2023-04-26T12.48.44.959,0.870,0.019,0.017,-0.007
1682502524970,2023-04-26T12.48.44.970,0.881,0.024,0.020,-0.005
1682502524980,2023-04-26T12.48.44.980,0.891,-0.010,0.039,-0.009
1682502524989,2023-04-26T12.48.44.989,0.900,0.004,0.032,-0.015
1682502524999,2023-04-26T12.48.44.999,0.910,0.035,0.038,-0.024
1682502525009,2023-04-26T12.48.45.009,0.920,0.037,0.050,-0.011
1682502525020,2023-04-26T12.48.45.020,0.931,0.044,0.040,0.006
1682502525030,2023-04-26T12.48.45.030,0.941,0.023,0.038,0.006
1682502525040,2023-04-26T12.48.45.040,0.951,0.021,0.033,0.009
1682502525050,2023-04-26T12.48.45.050,0.961,0.024,0.026,-0.001
1682502525061,2023-04-26T12.48.45.061,0.972,0.016,0.026,0.003
1682502525071,2023-04-26T12.48.45.071,0.982,0.009,0.023,-0.002
1682502525081,2023-04-26T12.48.45.081,0.992,0.014,0.024,-0.008
1682502525091,2023-04-26T12.48.45.091,1.002,-0.006,0.019,-0.006
1682502525100,2023-04-26T12.48.45.100,1.011,0.014,0.011,0.003
1682502525110,2023-04-26T12.48.45.110,1.021,0.006,0.009,-0.013
1682502525121,2023-04-26T12.48.45.121,1.032,0.010,0.013,-0.023
1682502525131,2023-04-26T12.48.45.131,1.042,0.007,0.013,-0.023
1682502525141,2023-04-26T12.48.45.141,1.052,0.003,0.014,-0.021
1682502525151,2023-04-26T12.48.45.151,1.062,0.000,0.011,-0.025
1682502525162,2023-04-26T12.48.45.162,1.073,-0.002,0.007,-0.028
1682502525172,2023-04-26T12.48.45.172,1.083,0.001,0.007,-0.027
1682502525182,2023-04-26T12.48.45.182,1.093,0.011,0.006,-0.028
1682502525192,2023-04-26T12.48.45.192,1.103,0.007,0.012,-0.020
1682502525203,2023-04-26T12.48.45.203,1.114,-0.004,0.012,-0.004
1682502525213,2023-04-26T12.48.45.213,1.124,0.011,0.013,-0.007
1682502525222,2023-04-26T12.48.45.222,1.133,0.026,0.020,-0.015
1682502525232,2023-04-26T12.48.45.232,1.143,0.022,0.020,0.006
1682502525242,2023-04-26T12.48.45.242,1.153,0.009,0.012,0.016
1682502525252,2023-04-26T12.48.45.252,1.163,-0.002,0.010,0.016
1682502525263,2023-04-26T12.48.45.263,1.174,-0.008,0.006,0.019
1682502525273,2023-04-26T12.48.45.273,1.184,0.016,0.008,0.014
1682502525283,2023-04-26T12.48.45.283,1.194,0.025,0.007,0.008
1682502525293,2023-04-26T12.48.45.293,1.204,0.015,0.002,0.014
1682502525304,2023-04-26T12.48.45.304,1.215,-0.001,0.006,0.019
1682502525314,2023-04-26T12.48.45.314,1.225,-0.007,0.004,0.017
1682502525323,2023-04-26T12.48.45.323,1.234,-0.006,0.007,0.012
1682502525333,2023-04-26T12.48.45.333,1.244,-0.012,0.009,0.018
1682502525343,2023-04-26T12.48.45.343,1.254,-0.005,0.001,0.023
1682502525354,2023-04-26T12.48.45.354,1.265,-0.004,0.002,0.019
1682502525364,2023-04-26T12.48.45.364,1.275,0.005,-0.002,0.003
1682502525374,2023-04-26T12.48.45.374,1.285,-0.008,0.004,-0.010
1682502525384,2023-04-26T12.48.45.384,1.295,-0.011,0.005,-0.018
1682502525395,2023-04-26T12.48.45.395,1.306,0.004,0.009,-0.025
1682502525405,2023-04-26T12.48.45.405,1.316,0.016,0.008,0.004
1682502525415,2023-04-26T12.48.45.415,1.326,0.032,0.009,0.021
1682502525425,2023-04-26T12.48.45.425,1.336,0.038,0.016,0.017
1682502525434,2023-04-26T12.48.45.434,1.345,0.027,0.035,0.003
1682502525444,2023-04-26T12.48.45.444,1.355,0.026,0.044,-0.020
1682502525456,2023-04-26T12.48.45.456,1.367,0.027,0.042,-0.025
1682502525465,2023-04-26T12.48.45.465,1.376,0.020,0.036,-0.019
1682502525475,2023-04-26T12.48.45.475,1.386,0.013,0.027,-0.023
1682502525485,2023-04-26T12.48.45.485,1.396,0.004,0.024,-0.022
1682502525496,2023-04-26T12.48.45.496,1.407,0.004,0.010,-0.008
1682502525506,2023-04-26T12.48.45.506,1.417,-0.010,-0.001,-0.002
1682502525516,2023-04-26T12.48.45.516,1.427,-0.022,-0.001,-0.005
1682502525526,2023-04-26T12.48.45.526,1.437,-0.028,0.000,-0.017
1682502525537,2023-04-26T12.48.45.537,1.448,-0.017,0.005,-0.025
1682502525545,2023-04-26T12.48.45.545,1.456,-0.008,0.015,-0.028
1682502525556,2023-04-26T12.48.45.556,1.467,0.004,0.019,-0.030
1682502525566,2023-04-26T12.48.45.566,1.477,0.003,0.021,-0.026
1682502525576,2023-04-26T12.48.45.576,1.487,0.002,0.017,-0.017
1682502525586,2023-04-26T12.48.45.586,1.497,-0.011,0.012,-0.006
1682502525597,2023-04-26T12.48.45.597,1.508,-0.012,0.002,0.014
1682502525607,2023-04-26T12.48.45.607,1.518,0.003,-0.008,0.022
1682502525617,2023-04-26T12.48.45.617,1.528,0.008,-0.008,0.032
1682502525627,2023-04-26T12.48.45.627,1.538,0.007,-0.005,0.038
1682502525638,2023-04-26T12.48.45.638,1.549,0.007,0.008,0.020
1682502525648,2023-04-26T12.48.45.648,1.559,0.014,0.018,0.000
1682502525657,2023-04-26T12.48.45.657,1.568,0.008,0.030,-0.015
1682502525667,2023-04-26T12.48.45.667,1.578,0.027,0.030,-0.028
1682502525677,2023-04-26T12.48.45.677,1.588,0.035,0.030,-0.030
1682502525687,2023-04-26T12.48.45.687,1.598,0.031,0.025,-0.010
1682502525699,2023-04-26T12.48.45.699,1.610,0.027,0.018,-0.010
1682502525708,2023-04-26T12.48.45.708,1.619,0.009,0.018,0.006
1682502525718,2023-04-26T12.48.45.718,1.629,0.010,0.010,0.009
1682502525729,2023-04-26T12.48.45.729,1.640,0.009,0.014,-0.005
1682502525739,2023-04-26T12.48.45.739,1.650,0.015,0.017,-0.001
1682502525749,2023-04-26T12.48.45.749,1.660,0.026,0.023,-0.001
1682502525758,2023-04-26T12.48.45.758,1.669,0.030,0.028,-0.006
1682502525768,2023-04-26T12.48.45.768,1.679,0.037,0.029,-0.011
1682502525780,2023-04-26T12.48.45.780,1.691,0.024,0.036,-0.019
1682502525789,2023-04-26T12.48.45.789,1.700,0.017,0.029,-0.015
1682502525799,2023-04-26T12.48.45.799,1.710,0.001,0.025,-0.008
1682502525809,2023-04-26T12.48.45.809,1.720,-0.007,0.015,0.001
1682502525819,2023-04-26T12.48.45.819,1.730,-0.002,0.008,0.014
1682502525830,2023-04-26T12.48.45.830,1.741,0.004,0.011,0.021
1682502525840,2023-04-26T12.48.45.840,1.751,0.023,0.014,0.013
1682502525850,2023-04-26T12.48.45.850,1.761,0.030,0.023,0.008
1682502525860,2023-04-26T12.48.45.860,1.771,0.029,0.027,0.005
1682502525871,2023-04-26T12.48.45.871,1.782,0.042,0.032,-0.011
1682502525879,2023-04-26T12.48.45.879,1.790,0.039,0.036,-0.020
1682502525890,2023-04-26T12.48.45.890,1.801,0.015,0.029,-0.020
1682502525900,2023-04-26T12.48.45.900,1.811,-0.003,0.021,-0.019
1682502525910,2023-04-26T12.48.45.910,1.821,-0.015,0.011,-0.009
1682502525920,2023-04-26T12.48.45.920,1.831,-0.019,0.002,0.005
1682502525931,2023-04-26T12.48.45.931,1.842,-0.008,-0.011,0.013
1682502525941,2023-04-26T12.48.45.941,1.852,-0.006,-0.007,0.014
1682502525951,2023-04-26T12.48.45.951,1.862,-0.016,-0.010,0.014
1682502525961,2023-04-26T12.48.45.961,1.872,-0.017,-0.011,-0.001
1682502525972,2023-04-26T12.48.45.972,1.883,-0.020,-0.005,-0.013
1682502525982,2023-04-26T12.48.45.982,1.893,-0.019,0.000,-0.020
1682502525991,2023-04-26T12.48.45.991,1.902,-0.003,0.007,-0.024
1682502526001,2023-04-26T12.48.46.001,1.912,0.014,0.017,-0.033
1682502526011,2023-04-26T12.48.46.011,1.922,0.018,0.013,-0.028
1682502526021,2023-04-26T12.48.46.021,1.932,0.006,0.015,-0.023
1682502526032,2023-04-26T12.48.46.032,1.943,-0.005,0.011,-0.013
1682502526042,2023-04-26T12.48.46.042,1.953,-0.003,0.002,-0.009
1682502526052,2023-04-26T12.48.46.052,1.963,0.008,-0.003,-0.002
1682502526062,2023-04-26T12.48.46.062,1.973,0.011,-0.004,-0.002
1682502526073,2023-04-26T12.48.46.073,1.984,0.013,0.000,-0.005
1682502526083,2023-04-26T12.48.46.083,1.994,0.016,0.006,-0.012
1682502526092,2023-04-26T12.48.46.092,2.003,0.020,0.013,-0.013
1682502526104,2023-04-26T12.48.46.104,2.015,0.034,0.034,0.005
1682502526112,2023-04-26T12.48.46.112,2.023,0.024,0.021,-0.016
1682502526123,2023-04-26T12.48.46.123,2.034,0.008,0.034,-0.006
1682502526133,2023-04-26T12.48.46.133,2.044,0.021,0.022,-0.014
1682502526143,2023-04-26T12.48.46.143,2.054,0.016,0.012,-0.015
1682502526153,2023-04-26T12.48.46.153,2.064,0.006,0.007,-0.003
1682502526164,2023-04-26T12.48.46.164,2.075,0.018,0.002,0.000
1682502526174,2023-04-26T12.48.46.174,2.085,0.020,0.002,-0.004
1682502526184,2023-04-26T12.48.46.184,2.095,0.007,-0.002,-0.010
1682502526194,2023-04-26T12.48.46.194,2.105,-0.007,-0.005,-0.021
1682502526203,2023-04-26T12.48.46.203,2.114,-0.023,0.000,-0.028
1682502526213,2023-04-26T12.48.46.213,2.124,-0.039,0.009,-0.026
1682502526224,2023-04-26T12.48.46.224,2.135,-0.036,0.011,-0.015
1682502526234,2023-04-26T12.48.46.234,2.145,-0.006,0.000,-0.021
1682502526244,2023-04-26T12.48.46.244,2.155,0.015,0.013,-0.012
1682502526254,2023-04-26T12.48.46.254,2.165,0.027,0.010,0.010
1682502526265,2023-04-26T12.48.46.265,2.176,0.031,0.006,0.024
1682502526275,2023-04-26T12.48.46.275,2.186,0.046,-0.008,0.016
1682502526285,2023-04-26T12.48.46.285,2.196,0.045,-0.005,0.008
1682502526295,2023-04-26T12.48.46.295,2.206,0.022,0.003,0.019
1682502526306,2023-04-26T12.48.46.306,2.217,0.020,0.007,0.003
1682502526314,2023-04-26T12.48.46.314,2.225,0.014,0.009,-0.015
1682502526325,2023-04-26T12.48.46.325,2.236,-0.016,0.009,-0.020
1682502526335,2023-04-26T12.48.46.335,2.246,-0.017,0.001,-0.028
1682502526347,2023-04-26T12.48.46.347,2.258,-0.013,0.000,-0.023
1682502526355,2023-04-26T12.48.46.355,2.266,-0.007,-0.006,-0.003
1682502526366,2023-04-26T12.48.46.366,2.277,0.003,-0.020,0.008
1682502526376,2023-04-26T12.48.46.376,2.287,0.010,-0.018,0.014
1682502526386,2023-04-26T12.48.46.386,2.297,0.014,-0.018,0.027
1682502526396,2023-04-26T12.48.46.396,2.307,0.005,-0.013,0.013
1682502526407,2023-04-26T12.48.46.407,2.318,-0.008,-0.002,-0.008
1682502526417,2023-04-26T12.48.46.417,2.328,-0.004,0.016,-0.018
1682502526427,2023-04-26T12.48.46.427,2.338,0.001,0.007,-0.023
1682502526436,2023-04-26T12.48.46.436,2.347,0.023,0.014,-0.012
1682502526446,2023-04-26T12.48.46.446,2.357,0.001,0.017,-0.010
1682502526457,2023-04-26T12.48.46.457,2.368,0.012,0.026,-0.020
1682502526467,2023-04-26T12.48.46.467,2.378,0.020,0.017,-0.012
1682502526477,2023-04-26T12.48.46.477,2.388,0.003,0.022,-0.018
1682502526487,2023-04-26T12.48.46.487,2.398,0.009,0.017,-0.023
1682502526498,2023-04-26T12.48.46.498,2.409,0.006,0.018,-0.021
1682502526508,2023-04-26T12.48.46.508,2.419,-0.003,0.022,-0.034
1682502526518,2023-04-26T12.48.46.518,2.429,0.013,0.027,-0.012
1682502526527,2023-04-26T12.48.46.527,2.438,0.023,0.022,-0.002
1682502526539,2023-04-26T12.48.46.539,2.450,0.016,0.016,0.021
1682502526547,2023-04-26T12.48.46.547,2.458,0.020,0.000,0.025
1682502526558,2023-04-26T12.48.46.558,2.469,0.018,0.001,0.012
1682502526568,2023-04-26T12.48.46.568,2.479,0.018,0.001,0.001
1682502526578,2023-04-26T12.48.46.578,2.489,0.012,-0.003,-0.011
1682502526588,2023-04-26T12.48.46.588,2.499,-0.001,0.001,-0.016
1682502526599,2023-04-26T12.48.46.599,2.510,-0.012,0.000,-0.009
1682502526609,2023-04-26T12.48.46.609,2.520,-0.004,-0.004,-0.010
1682502526619,2023-04-26T12.48.46.619,2.530,0.019,-0.006,0.001
1682502526629,2023-04-26T12.48.46.629,2.540,0.037,0.009,0.013
1682502526640,2023-04-26T12.48.46.640,2.551,0.046,-0.010,0.004
1682502526648,2023-04-26T12.48.46.648,2.559,0.017,-0.020,-0.004
1682502526659,2023-04-26T12.48.46.659,2.570,0.010,-0.013,0.013
1682502526670,2023-04-26T12.48.46.670,2.581,0.009,-0.003,-0.030
1682502526679,2023-04-26T12.48.46.679,2.590,-0.016,-0.017,-0.050
1682502526689,2023-04-26T12.48.46.689,2.600,-0.011,-0.035,-0.055
1682502526700,2023-04-26T12.48.46.700,2.611,-0.003,-0.003,-0.026
1682502526710,2023-04-26T12.48.46.710,2.621,-0.005,0.030,0.002
1682502526720,2023-04-26T12.48.46.720,2.631,0.032,-0.011,0.029
1682502526730,2023-04-26T12.48.46.730,2.641,0.014,-0.021,0.026
1682502526741,2023-04-26T12.48.46.741,2.652,0.020,-0.039,0.008
1682502526751,2023-04-26T12.48.46.751,2.662,0.121,-0.001,-0.005
1682502526760,2023-04-26T12.48.46.760,2.671,0.181,0.008,0.014
1682502526770,2023-04-26T12.48.46.770,2.681,-0.113,-0.031,-0.182
1682502526780,2023-04-26T12.48.46.780,2.691,-0.034,0.083,-0.048
1682502526791,2023-04-26T12.48.46.791,2.702,-0.121,-0.014,0.084
1682502526801,2023-04-26T12.48.46.801,2.712,0.050,-0.040,-0.103
1682502526811,2023-04-26T12.48.46.811,2.722,0.002,-0.023,-0.097
1682502526821,2023-04-26T12.48.46.821,2.732,-0.002,-0.024,-0.029
1682502526832,2023-04-26T12.48.46.832,2.743,0.000,-0.007,-0.023
1682502526842,2023-04-26T12.48.46.842,2.753,0.005,-0.024,0.001
1682502526852,2023-04-26T12.48.46.852,2.763,0.013,0.012,-0.008
1682502526861,2023-04-26T12.48.46.861,2.772,-0.001,-0.002,-0.040
1682502526871,2023-04-26T12.48.46.871,2.782,0.021,-0.038,-0.023
1682502526881,2023-04-26T12.48.46.881,2.792,0.028,-0.042,-0.017
1682502526892,2023-04-26T12.48.46.892,2.803,0.010,-0.035,0.006
1682502526902,2023-04-26T12.48.46.902,2.813,-0.031,-0.019,-0.024
1682502526912,2023-04-26T12.48.46.912,2.823,-0.068,-0.006,-0.046
1682502526922,2023-04-26T12.48.46.922,2.833,-0.005,-0.006,-0.056
1682502526933,2023-04-26T12.48.46.933,2.844,0.010,-0.026,-0.058
1682502526943,2023-04-26T12.48.46.943,2.854,-0.005,-0.044,-0.039
1682502526953,2023-04-26T12.48.46.953,2.864,0.025,-0.019,-0.028
1682502526963,2023-04-26T12.48.46.963,2.874,0.047,-0.056,-0.017
1682502526974,2023-04-26T12.48.46.974,2.885,0.013,-0.044,-0.022
1682502526982,2023-04-26T12.48.46.982,2.893,0.026,-0.031,-0.027
1682502526994,2023-04-26T12.48.46.994,2.905,0.021,-0.052,-0.039
1682502527003,2023-04-26T12.48.47.003,2.914,-0.004,-0.044,-0.051
1682502527013,2023-04-26T12.48.47.013,2.924,-0.018,-0.039,-0.033
1682502527023,2023-04-26T12.48.47.023,2.934,-0.024,0.013,-0.030
1682502527034,2023-04-26T12.48.47.034,2.945,-0.010,0.014,-0.022
1682502527044,2023-04-26T12.48.47.044,2.955,0.044,0.037,-0.029
1682502527054,2023-04-26T12.48.47.054,2.965,0.066,-0.022,0.014
1682502527064,2023-04-26T12.48.47.064,2.975,0.061,-0.011,-0.040
1682502527075,2023-04-26T12.48.47.075,2.986,0.012,-0.029,-0.071
1682502527083,2023-04-26T12.48.47.083,2.994,0.018,-0.046,-0.039
1682502527094,2023-04-26T12.48.47.094,3.005,0.029,-0.057,-0.041
1682502527104,2023-04-26T12.48.47.104,3.015,0.014,-0.052,-0.028
1682502527114,2023-04-26T12.48.47.114,3.025,0.001,-0.045,-0.029
1682502527125,2023-04-26T12.48.47.125,3.036,-0.009,-0.051,-0.027
1682502527135,2023-04-26T12.48.47.135,3.046,0.012,-0.042,-0.017
1682502527145,2023-04-26T12.48.47.145,3.056,-0.003,-0.036,-0.020
1682502527155,2023-04-26T12.48.47.155,3.066,0.020,-0.006,-0.041
1682502527166,2023-04-26T12.48.47.166,3.077,0.030,-0.024,-0.047
1682502527176,2023-04-26T12.48.47.176,3.087,0.033,-0.030,-0.029
1682502527186,2023-04-26T12.48.47.186,3.097,0.030,-0.041,-0.020
1682502527196,2023-04-26T12.48.47.196,3.107,-0.020,0.019,-0.046
1682502527205,2023-04-26T12.48.47.205,3.116,-0.001,-0.053,-0.027
1682502527215,2023-04-26T12.48.47.215,3.126,0.044,-0.094,-0.073
1682502527226,2023-04-26T12.48.47.226,3.137,-0.015,-0.041,-0.043
1682502527236,2023-04-26T12.48.47.236,3.147,-0.039,-0.041,-0.008
1682502527246,2023-04-26T12.48.47.246,3.157,-0.004,-0.019,-0.014
1682502527256,2023-04-26T12.48.47.256,3.167,0.033,-0.024,-0.024
1682502527267,2023-04-26T12.48.47.267,3.178,0.037,-0.041,-0.024
1682502527277,2023-04-26T12.48.47.277,3.188,0.055,-0.036,-0.033
1682502527287,2023-04-26T12.48.47.287,3.198,0.031,-0.014,-0.044
1682502527297,2023-04-26T12.48.47.297,3.208,-0.005,-0.053,-0.058
1682502527306,2023-04-26T12.48.47.306,3.217,-0.044,-0.071,-0.080
1682502527318,2023-04-26T12.48.47.318,3.229,-0.011,-0.045,-0.057
1682502527327,2023-04-26T12.48.47.327,3.238,0.003,-0.042,-0.054
1682502527337,2023-04-26T12.48.47.337,3.248,0.032,-0.040,-0.037
1682502527347,2023-04-26T12.48.47.347,3.258,0.073,-0.028,-0.009
1682502527357,2023-04-26T12.48.47.357,3.268,0.043,-0.025,-0.013
1682502527368,2023-04-26T12.48.47.368,3.279,0.006,-0.032,-0.007
1682502527378,2023-04-26T12.48.47.378,3.289,0.026,-0.017,-0.027
1682502527388,2023-04-26T12.48.47.388,3.299,0.066,-0.029,-0.059
1682502527398,2023-04-26T12.48.47.398,3.309,0.010,-0.008,-0.046
1682502527409,2023-04-26T12.48.47.409,3.320,-0.039,-0.040,-0.063
1682502527417,2023-04-26T12.48.47.417,3.328,-0.051,-0.054,-0.057
1682502527428,2023-04-26T12.48.47.428,3.339,0.025,-0.037,-0.056
1682502527438,2023-04-26T12.48.47.438,3.349,-0.003,-0.026,-0.083
1682502527448,2023-04-26T12.48.47.448,3.359,0.009,-0.026,-0.032
1682502527458,2023-04-26T12.48.47.458,3.369,0.016,-0.015,-0.012
1682502527469,2023-04-26T12.48.47.469,3.380,0.001,-0.016,-0.014
1682502527479,2023-04-26T12.48.47.479,3.390,0.005,-0.025,-0.025
1682502527489,2023-04-26T12.48.47.489,3.400,0.008,-0.039,-0.035
1682502527500,2023-04-26T12.48.47.500,3.411,0.001,-0.056,-0.061
1682502527510,2023-04-26T12.48.47.510,3.421,-0.004,-0.074,-0.079
1682502527520,2023-04-26T12.48.47.520,3.431,-0.029,-0.067,-0.075
1682502527529,2023-04-26T12.48.47.529,3.440,-0.043,-0.044,-0.032
1682502527539,2023-04-26T12.48.47.539,3.450,-0.040,-0.035,-0.018
1682502527549,2023-04-26T12.48.47.549,3.460,-0.003,-0.022,0.010
1682502527561,2023-04-26T12.48.47.561,3.472,0.028,-0.015,0.014
1682502527570,2023-04-26T12.48.47.570,3.481,0.027,-0.019,0.001
1682502527580,2023-04-26T12.48.47.580,3.491,0.026,-0.021,-0.010
1682502527590,2023-04-26T12.48.47.590,3.501,0.036,-0.031,-0.021
1682502527601,2023-04-26T12.48.47.601,3.512,0.021,-0.047,-0.049
1682502527611,2023-04-26T12.48.47.611,3.522,0.014,-0.064,-0.085
1682502527621,2023-04-26T12.48.47.621,3.532,0.049,-0.078,-0.134
1682502527631,2023-04-26T12.48.47.631,3.542,-0.013,-0.050,-0.041
1682502527642,2023-04-26T12.48.47.642,3.553,-0.118,-0.043,-0.031
1682502527650,2023-04-26T12.48.47.650,3.561,0.004,-0.048,-0.034
1682502527661,2023-04-26T12.48.47.661,3.572,0.045,-0.037,0.010
1682502527671,2023-04-26T12.48.47.671,3.582,0.015,-0.033,-0.009
1682502527681,2023-04-26T12.48.47.681,3.592,0.043,-0.022,0.017
1682502527691,2023-04-26T12.48.47.691,3.602,0.043,-0.029,-0.002
1682502527702,2023-04-26T12.48.47.702,3.613,0.049,-0.044,-0.043
1682502527712,2023-04-26T12.48.47.712,3.623,0.036,-0.052,-0.045
1682502527722,2023-04-26T12.48.47.722,3.633,0.000,-0.061,-0.058
1682502527732,2023-04-26T12.48.47.732,3.643,-0.014,-0.050,-0.038
1682502527741,2023-04-26T12.48.47.741,3.652,-0.011,-0.031,-0.003
